"Beverage carton","Foil","Hollow bodies","MP hard","MP soft","NF metal","PPC","PE","PET bottles","PET bowls","PP","PS","Sorting residues","sum_fractions","time"
7.19762176723894,26.2896499251984,13.2462280317961,13.4416190118641,4.82077025727234,13.0364226169777,5.24567982733186,4.70852104796069,11.3389521859037,19.1271140000104,44.6705265154507,12.5713527560432,0.740809684344054,176.435267627392,2020-03-02
8.8491125525836,7.37805450610399,16.6257931978399,13.6952953165242,5.30476645361339,17.2053245830889,5.55690888007206,3.03422979713191,8.00319559039258,19.8888416262044,47.9480250127351,16.5126041505566,0.915884164322955,170.91803583117,2020-03-03
17.7935415707456,14.4812958672721,43.0859274377016,10.6767241069602,3.62094520252878,12.3499145858383,5.81597021621068,8.29447086029409,11.3844191234946,9.18743351038472,8.40456505638251,0,0.587010383019319,145.682217920833,2020-03-04
10.3525419571229,8.17200493217522,58.0351401075613,23.2190370221003,21.4438202305785,15.039132499828,0,5.87640811585853,3.83163296457113,24.7070705738444,19.7343492583256,3.79454994396982,0.491953330734682,194.69764093667,2020-03-05
10.6464386758047,26.2066355772895,28.1359724428164,45.0176509605977,5.89036849667647,13.4200590076497,5.88460919388161,3.77859049652623,13.7678745935783,31.1314581783138,18.2735646720478,12.6635878438953,1.06418057719763,215.880990716275,2020-03-06
18.5753249344164,24.463130166381,31.6054321106447,27.9416747142008,19.6429153549781,7.60012842588934,6.46386897321668,1.85332215556985,11.4463051032842,31.4849734932679,25.3060895558053,22.3595986404064,0.437180051294886,229.179943679356,2020-03-07
12.304581029946,24.2188469327369,15.7719740991734,18.4516044029372,32.5903494800944,16.3364426929503,7.75615672894152,5.78242897230346,13.3756803855038,13.738868380323,50.9602743771425,4.17167624726082,0.349999436289492,215.808883165603,2020-03-08
3.67469382696733,24.4246477214564,49.7496706609377,25.0366718407969,13.5147906563612,5.15885744636685,8.91107130123656,4.01322389663664,6.12432448245708,34.262058510227,27.9206772417486,5.01966397562222,1.12843807020467,208.938789631019,2020-03-09
6.56573574053237,25.5724574637894,40.8398538951895,34.4276824076692,13.6199424669275,15.1068238676476,7.19270346871659,6.80673348270148,4.95050382785401,5.07695700385035,2.97365610995052,17.7215740495847,1.28260254417337,182.137226328587,2020-03-10
7.77169014950021,26.3935649197052,0,16.9073282282979,21.2905314581699,5.52416502082044,7.53655980917147,7.49974405042815,1.81720618468669,6.39045720063598,17.7759585219405,2.74359241155213,1.3989925984013,123.04979055331,2020-03-11
16.1204089871973,0.313384433257781,20.3215118127371,26.6448047052591,14.8911934050862,14.8946931762517,3.94473270120311,9.63058368400749,7.01339612674895,37.2045095827296,37.4837784494476,16.4101210792624,0.426307145039289,205.299425288228,2020-03-12
11.7990691352868,18.5118363864013,26.4882375848771,25.6189911645936,9.27125076295983,9.44001874521231,3.63322884192411,5.01635117095965,5.87346177737973,33.7231058424953,14.2318017271543,3.7980794115995,1.82363134878763,169.229063899631,2020-03-13
12.0038572529703,21.124638125519,13.3775898992921,18.7736517420495,4.35346243236819,10.1754763543662,2.83751377181907,5.40055280073283,10.5323725777882,15.7325762896363,17.8320811963673,0,0.901105056681105,133.04487749959,2020-03-14
10.5534135797256,27.2467620264776,25.9016373659676,20.5654600663726,15.6998390211848,19.657193137398,9.08471651244514,4.01062892724691,8.91292812212885,19.0672615310561,53.0298612316547,7.06393323129844,1.41867919820668,222.212313951163,2020-03-15
7.22079432622963,8.12513923994715,12.9983826860371,26.5189100301244,11.7963712272534,6.19891428690935,0,3.22624833292349,12.462313836725,23.1315231996551,15.674850839175,17.1638392205427,0.233186777413785,144.750474002936,2020-03-16
18.9345656840154,15.0039981018409,35.3896193059586,19.7376135700348,17.9427560100752,15.2372529666894,5.641831112822,0,13.0285952947123,10.1638283755358,17.5792993521318,10.3278300618539,1.34497653159935,180.332166367269,2020-03-17
12.4892523911462,9.26357009248841,35.0346714579771,16.6049100387673,17.1151037867744,6.60421410598923,5.09995467193319,1.98902024471833,10.0372639191744,17.7719652860348,35.4839012626139,9.69300103453275,1.19578538297493,178.382613675125,2020-03-18
0.16691421685181,30.5724021270968,42.1647652970907,14.0601001991895,24.7352129686494,10.1246716258734,6.10971251956979,6.59292449703871,13.6571651017154,19.0940503159713,44.2907384253726,11.6871636277867,1.23151045854636,224.487331380752,2020-03-19
13.5067795078184,32.7907258320933,36.2468420390036,22.9096207603689,19.5016412940378,9.3831814046232,7.10199097774695,9.11664084253832,16.5851047058234,13.6981027245566,26.4172345493255,9.28391617680289,1.896662777659,218.438443592398,2020-03-20
7.63604296136033,27.8767672535923,53.9117105828079,19.4497800229309,23.5230846933782,19.7070112990121,1.59694404201486,1.530776302236,13.0831319850784,18.0996535086963,30.6738321026164,21.4744747553792,1.2597154738641,239.822924982967,2020-03-21
4.66088147006577,7.77596617423009,24.2079318406785,16.2826172280659,15.522558094241,16.3609731419501,6.9977755989535,6.86666614270006,14.9722151971551,13.1784241169121,49.5687010037751,13.5025078588517,1.36112553135754,191.258343398936,2020-03-22
8.91012542670853,24.5195211673665,0,21.7658846965934,21.1193902573927,10.3768845051909,6.00472729847472,3.92014917674799,17.3764946869343,19.5333994565769,22.6660513061991,11.506916822101,1.04167370579706,168.741218506083,2020-03-23
4.8699777584638,31.5044918638092,30.3848881961983,12.2693307801002,13.1451391168673,10.6713711416053,4.83862227996966,6.97797097344784,11.6974694469414,15.9204822976632,20.881909778285,4.54657699526646,1.06064441323179,168.768875041849,2020-03-24
6.3555438535443,21.6794098073646,39.7477326753825,11.9758039165093,13.8477231998352,10.4085744189175,3.87016230769174,9.35866908276889,9.7789600497043,37.0134348282676,35.0982144102472,8.17856231076345,1.18699409186482,208.499784952861,2020-03-25
6.87480366075372,14.3389066710403,23.981466007308,33.7356613266313,15.5601070626871,3.10842330932635,5.97912928542714,2.60128246025108,12.6380877699762,46.4575841571938,50.8004768994963,3.31170080311911,1.2682985145486,220.655927927759,2020-03-26
1.56653344628793,9.1388175938865,51.0131471644937,11.1864393731935,6.67302287102782,1.57964558976551,3.11443003646653,0,12.3498019884859,16.164251221533,17.1094105888283,6.15420869934142,0.551010822722807,136.600719396033,2020-03-27
14.1889352224726,13.3469720443984,46.421530180291,23.1578806052738,5.95811636456181,9.06426835876243,5.9996237147634,4.25590270482021,10.6350479801087,45.0818397422024,49.4059937253679,6.34975030209686,1.16583797374557,235.031698918865,2020-03-28
10.7668655891826,27.1484835594934,38.0623994838182,10.3161342136174,12.8200408157597,8.97360982280893,5.02184178867899,6.72729996422115,6.97782695797637,22.8551942841021,26.9266030226527,5.25250241614692,0.758880852331456,182.60768277079,2020-03-29
4.30931531494026,15.6833889961807,31.0466213666192,17.6939035350457,4.48765842466165,6.36757296583628,0.859281858353653,7.37537271904938,12.9840929304013,5.02359853031875,25.5384014012383,6.09643329897332,0.333525014735705,137.799166356354,2020-03-30
16.2690746053496,22.2761493994009,21.7274905020932,23.9036228213348,15.7176194138092,5.53841277914229,9.3339195736015,6.21975529340238,5.85511131757105,16.908484130136,46.1378901577782,9.18841092695195,0.962258483254711,200.038199403826,2020-03-31
12.1323211073841,32.949457956703,27.3458494832709,9.90463215821362,20.9873744887229,9.73669484389445,10.2283370831894,4.6675792460238,7.02420760478922,32.3840423321272,50.2326588405018,15.1302286116423,0.263197984780829,232.986581741244,2020-04-01
8.52464258503865,25.7833494046945,37.0376677150489,25.95038671127,8.38165405576901,18.9189100024099,7.65985015560106,12.668752039722,8.65383622669,20.5456052499879,15.8493709111624,17.2329138176815,0.7957332419822,208.002672117058,2020-04-02
14.4756283052251,33.6467278147354,44.5169518237154,22.1891522857555,15.3899179404184,8.24496465079995,3.96644539196591,7.39820138236028,6.35485267982365,36.087568218813,18.3097122159715,8.36148828746881,1.11235852420531,220.053969521258,2020-04-03
14.3906674376652,2.98420197339594,25.558280147785,16.833937093554,3.44263279647878,15.636675050464,3.52738765892915,4.04074763172726,8.7296729890498,22.9818038362991,25.8182739453935,17.6566313250604,0.455836584314491,162.056748470117,2020-04-04
14.1079054081874,17.1932372028621,19.0762011236455,22.4546654240252,22.0115679424972,8.76805444058486,7.72441690895813,5.43913094507306,21.8317708558235,0,15.2497978635944,15.7800652318791,0.345384731832009,169.982198078963,2020-04-05
13.4432012705005,20.6506801949219,67.1340879279915,20.7504483526323,12.3211912326263,11.5475870599892,7.351078647608,7.01424015806264,14.762642101743,3.94844607246238,13.8525078891418,17.3338063167201,1.7448137535454,211.854730977945,2020-04-06
12.7695882676879,25.7858929160851,37.7783575552455,11.6034996623093,26.4788895919505,20.8693918348127,7.74174342970416,6.14135721333289,6.1892839948693,48.3151931916728,38.2674427799749,16.2072241268327,1.16292368384924,259.310788248327,2020-04-07
9.69044144711639,8.3079337847103,16.4459519199382,6.02936079792257,15.3135707704967,11.4747083247434,4.33134572989162,4.93757261522491,23.0226601165849,37.8247368903822,33.9511689115903,10.9342725676394,0.82628851787009,183.090012394111,2020-04-08
8.47018668130042,28.0618485544729,43.9646858451488,21.0613176878206,28.9489481084798,6.75800691035739,7.87631287124055,5.477828129786,6.94174328125106,28.3675059205862,30.7633776674645,0,1.6306993118619,218.32246096977,2020-04-09
8.09764499493809,23.0739007616233,30.9252974684678,9.95278829907617,17.5116501534825,1.46735188957841,9.46037024977627,6.19783405287027,11.1024369728209,14.315238735413,30.7616690999928,11.6782931963638,0.61105126104553,175.155527135449,2020-04-10
6.52646510539744,22.6380601360472,42.4018387278245,19.6478001063528,13.5775134434263,7.43455903848988,5.4170751539912,3.52455394782241,16.2944383482228,32.5926510811886,49.4441073377778,4.59972561251005,1.26146720516423,225.360255244215,2020-04-11
8.96041360990201,25.0848479160505,30.7769542884124,3.51923834516266,22.5904874654684,14.9893363571091,5.46413122943699,4.36578969306923,15.8228247057245,4.6869678601038,30.8407644639818,9.78146428132413,0.834616825012028,177.717837040758,2020-04-12
3.67301824215868,18.8364156012301,29.1235642313219,10.7096751011246,18.9746198550303,7.67296952611106,5.08862092055471,6.98921313096845,15.2109859264751,37.7819382522728,40.8876296902306,15.2602844088245,1.28298673786436,211.491921624167,2020-04-13
20.8447798266926,29.2554609849911,31.3591743106839,22.7211081419361,10.8336001993897,14.0767827248567,2.05298324443868,3.94513911421169,5.74926583945412,29.8657518605617,32.3593188075121,10.848490831528,1.24824090081014,215.160096787067,2020-04-14
16.039809991525,26.4822977373149,36.1917119557882,30.4532279459033,20.2668751820695,8.79798172584256,2.10427373361397,6.58433728029689,3.26616942682355,17.6421651895166,22.7792837828917,11.500635285673,1.38429027232105,203.49305950958,2020-04-15
4.38445708398325,18.497906258323,20.848714026841,21.6927854921525,19.7315528083501,2.98774338193241,3.53965248889126,2.2151785878646,17.0550376910596,20.0350638704418,35.4039247096993,15.5462871235144,1.13221476022282,183.070518283276,2020-04-16
7.98557582350462,30.403770193407,20.1695515459029,10.0556501741981,17.7968825528378,0.519517746173072,6.1579300269571,7.27387473039558,9.72042715588215,13.3324323649801,49.104102261927,6.40084972788666,1.32211432355817,180.24267862761,2020-04-17
7.66672323188391,22.9255868494618,27.2283119079096,15.8466260167602,12.3265231430618,4.94882234986098,5.65697767046685,8.17256521046238,11.2733502280061,30.5388786876412,20.4199440698538,19.3979628028191,0.507153543696575,186.909425711884,2020-04-18
13.8998255916816,26.6875139943946,32.5695214745563,30.9363612666732,14.6233004956998,10.0370767679933,8.04598799079703,3.86127055363345,12.287874248252,13.7215032770892,39.8369799125511,7.91102148457873,1.5450079139406,215.963244971841,2020-04-19
9.58315466764085,14.0582235837578,25.2393531709591,25.1868425756791,21.5914710668099,7.51617156393932,2.77291276704459,1.03976728618421,1.25256191504185,7.97913733645877,15.8529106765875,8.21547231071611,0.0791974190504927,140.36717633987,2020-04-20
